wall_thickness,corrosion_rate,rul,sensor_a,sensor_b,day,RUL
492.9736625,0.026337500000000003,18603,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 28.51}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 32.44}",107,493.0
491.97365,0.026350000000000002,18556,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0257, 'acoustic': 120, 'temperature': 22.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 31.32}",108,492.0
490.9736375,0.0263625,18510,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 22.38}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0266, 'acoustic': 120, 'temperature': 31.52}",109,491.0
489.973625,0.026375,18463,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 29.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 26.15}",110,490.0
488.9736125,0.026387500000000005,18416,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0251, 'acoustic': 120, 'temperature': 24.69}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 23.04}",111,489.0
487.9736,0.026400000000000003,18370,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0257, 'acoustic': 120, 'temperature': 22.66}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0259, 'acoustic': 120, 'temperature': 24.82}",112,488.0
486.9735875,0.026412500000000002,18323,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 21.85}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 28.35}",113,487.0
485.973575,0.026425,18277,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 26.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 23.97}",114,486.0
484.9735625,0.026437500000000003,18230,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 32.35}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 26.5}",115,485.0
483.97355,0.02645,18184,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 23.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0297, 'acoustic': 120, 'temperature': 24.88}",116,484.0
482.9735375,0.0264625,18137,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0247, 'acoustic': 120, 'temperature': 31.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 31.78}",117,483.0
481.973525,0.026475,18091,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0256, 'acoustic': 120, 'temperature': 22.07}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 24.44}",118,482.0
480.9735125,0.026487500000000004,18045,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 32.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 31.68}",119,481.0
479.9735,0.026500000000000003,17999,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 31.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 31.83}",120,480.0
478.9734875,0.0265125,17952,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 30.89}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 22.08}",121,479.0
477.973475,0.026525,17906,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 21.78}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0285, 'acoustic': 120, 'temperature': 31.7}",122,478.0
476.9734625,0.026537500000000006,17860,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0258, 'acoustic': 120, 'temperature': 31.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 21.96}",123,477.0
475.97345,0.026550000000000004,17814,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 23.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0258, 'acoustic': 120, 'temperature': 25.63}",124,476.0
474.9734375,0.026562500000000003,17768,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.025, 'acoustic': 120, 'temperature': 23.48}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.025, 'acoustic': 120, 'temperature': 29.21}",125,475.0
473.973425,0.026575,17722,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 28.47}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0256, 'acoustic': 120, 'temperature': 21.17}",126,474.0
472.9734125,0.0265875,17676,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0258, 'acoustic': 120, 'temperature': 30.93}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0252, 'acoustic': 120, 'temperature': 21.65}",127,473.0
471.9734,0.026600000000000002,17630,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.026, 'acoustic': 120, 'temperature': 31.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0248, 'acoustic': 120, 'temperature': 26.46}",128,472.0
470.9733875,0.0266125,17584,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 24.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 24.76}",129,471.0
469.973375,0.026625,17538,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 23.9}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 27.51}",130,470.0
468.9733625,0.026637500000000005,17493,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0247, 'acoustic': 120, 'temperature': 28.73}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.024, 'acoustic': 120, 'temperature': 26.92}",131,469.0
467.97335,0.026650000000000004,17447,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0255, 'acoustic': 120, 'temperature': 30.92}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0255, 'acoustic': 120, 'temperature': 28.94}",132,468.0
466.9733375,0.026662500000000002,17401,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 28.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.028, 'acoustic': 120, 'temperature': 21.11}",133,467.0
465.973325,0.026675,17356,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0261, 'acoustic': 120, 'temperature': 24.79}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.026, 'acoustic': 120, 'temperature': 28.8}",134,466.0
464.9733125,0.0266875,17310,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 28.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0266, 'acoustic': 120, 'temperature': 21.65}",135,465.0
463.9733,0.0267,17264,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 30.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0288, 'acoustic': 120, 'temperature': 30.44}",136,464.0
462.9732875,0.0267125,17219,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 29.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 26.16}",137,463.0
461.973275,0.026725,17173,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 21.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 30.22}",138,462.0
460.9732625,0.026737500000000004,17128,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 30.91}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.028, 'acoustic': 120, 'temperature': 23.32}",139,461.0
459.97325,0.026750000000000003,17083,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 27.36}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 26.02}",140,460.0
458.9732375,0.0267625,17037,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0257, 'acoustic': 120, 'temperature': 20.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 20.64}",141,459.0
457.973225,0.026775,16992,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0255, 'acoustic': 120, 'temperature': 25.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0246, 'acoustic': 120, 'temperature': 28.5}",142,458.0
456.9732125,0.0267875,16947,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 21.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 20.68}",143,457.0
455.9732,0.026800000000000004,16901,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 27.94}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 27.08}",144,456.0
454.9731875,0.026812500000000003,16856,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 20.71}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 28.97}",145,455.0
453.973175,0.026825,16811,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0266, 'acoustic': 120, 'temperature': 28.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 22.32}",146,454.0
452.9731625,0.0268375,16766,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 21.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 20.24}",147,453.0
451.97315,0.026850000000000002,16721,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 18.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0239, 'acoustic': 120, 'temperature': 24.54}",148,452.0
450.9731375,0.0268625,16676,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 27.2}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0259, 'acoustic': 120, 'temperature': 28.09}",149,451.0
449.973125,0.026875,16631,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 22.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 27.18}",150,450.0
448.9731125,0.026887499999999998,16586,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 21.47}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 18.85}",151,449.0
447.9731,0.026900000000000004,16541,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 27.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0266, 'acoustic': 120, 'temperature': 24.21}",152,448.0
446.9730875,0.026912500000000002,16496,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0254, 'acoustic': 120, 'temperature': 25.44}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 25.01}",153,447.0
445.973075,0.026925,16452,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 26.87}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 29.41}",154,446.0
444.9730625,0.0269375,16407,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 27.92}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 28.8}",155,445.0
443.97305,0.02695,16362,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 24.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 26.38}",156,444.0
442.9730375,0.0269625,16317,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 27.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 21.16}",157,443.0
441.973025,0.026975,16273,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0261, 'acoustic': 120, 'temperature': 19.35}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 18.44}",158,442.0
440.9730125,0.026987499999999998,16228,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0256, 'acoustic': 120, 'temperature': 19.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0261, 'acoustic': 120, 'temperature': 25.29}",159,441.0
439.973,0.027000000000000003,16184,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 20.19}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 19.17}",160,440.0
438.4729875,0.027012500000000002,16121,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0259, 'acoustic': 120, 'temperature': 21.57}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 18.91}",161,438.5
436.972975,0.027025,16058,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 17.56}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 17.45}",162,437.0
435.4729625,0.0270375,15995,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 17.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 26.9}",163,435.5
433.97295,0.027050000000000005,15932,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0294, 'acoustic': 120, 'temperature': 21.1}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 23.27}",164,434.0
432.4729375,0.027062500000000003,15869,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 26.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 22.35}",165,432.5
430.972925,0.027075000000000002,15806,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 20.02}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.028, 'acoustic': 120, 'temperature': 19.89}",166,431.0
429.4729125,0.0270875,15744,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 23.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0279, 'acoustic': 120, 'temperature': 19.31}",167,429.5
427.9729,0.027100000000000003,15681,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 24.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 25.98}",168,428.0
426.4728875,0.0271125,15619,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 26.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 24.76}",169,426.5
424.972875,0.027125,15556,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 26.26}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0262, 'acoustic': 120, 'temperature': 26.82}",170,425.0
423.4728625,0.0271375,15494,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 21.94}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 22.74}",171,423.5
421.97285,0.027150000000000004,15431,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0254, 'acoustic': 120, 'temperature': 17.02}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 25.17}",172,422.0
420.4728375,0.027162500000000003,15369,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 17.21}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 25.18}",173,420.5
418.972825,0.027175,15307,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.026, 'acoustic': 120, 'temperature': 21.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 18.44}",174,419.0
417.4728125,0.0271875,15244,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.028, 'acoustic': 120, 'temperature': 21.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 16.1}",175,417.5
415.9728,0.027200000000000002,15182,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 19.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0257, 'acoustic': 120, 'temperature': 15.87}",176,416.0
414.4727875,0.0272125,15120,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0258, 'acoustic': 120, 'temperature': 26.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0246, 'acoustic': 120, 'temperature': 17.0}",177,414.5
412.972775,0.027225,15058,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0258, 'acoustic': 120, 'temperature': 17.35}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 25.55}",178,413.0
411.4727625,0.027237499999999998,14996,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 24.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 20.5}",179,411.5
409.97275,0.027250000000000003,14934,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0261, 'acoustic': 120, 'temperature': 24.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 16.63}",180,410.0
408.4727375,0.027262500000000002,14872,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 25.17}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 15.72}",181,408.5
406.972725,0.027275,14811,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0285, 'acoustic': 120, 'temperature': 16.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 14.97}",182,407.0
405.4727125,0.0272875,14749,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0259, 'acoustic': 120, 'temperature': 16.65}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0273, 'acoustic': 120, 'temperature': 17.11}",183,405.5
403.9727,0.027300000000000005,14687,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0264, 'acoustic': 120, 'temperature': 17.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0291, 'acoustic': 120, 'temperature': 25.43}",184,404.0
402.4726875,0.027312500000000003,14626,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 15.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0265, 'acoustic': 120, 'temperature': 22.08}",185,402.5
400.972675,0.027325000000000002,14564,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.029, 'acoustic': 120, 'temperature': 14.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 16.08}",186,401.0
399.4726625,0.0273375,14502,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 23.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 14.36}",187,399.5
397.97265,0.027350000000000003,14441,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 14.28}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 17.45}",188,398.0
396.4726375,0.0273625,14379,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0303, 'acoustic': 120, 'temperature': 15.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0293, 'acoustic': 120, 'temperature': 15.14}",189,396.5
394.972625,0.027375,14318,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 21.68}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 24.14}",190,395.0
393.4726125,0.0273875,14257,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 22.6}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 22.28}",191,393.5
391.9726,0.027400000000000004,14196,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 23.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 18.72}",192,392.0
390.4725875,0.027412500000000003,14134,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0254, 'acoustic': 120, 'temperature': 23.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 20.27}",193,390.5
388.972575,0.027425,14073,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 13.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 19.7}",194,389.0
387.4725625,0.0274375,14012,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 18.64}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 23.63}",195,387.5
385.97255,0.027450000000000002,13951,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 24.19}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 19.52}",196,386.0
384.4725375,0.0274625,13890,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0275, 'acoustic': 120, 'temperature': 21.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0255, 'acoustic': 120, 'temperature': 17.19}",197,384.5
382.972525,0.027475,13829,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 14.59}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 22.81}",198,383.0
381.4725125,0.027487499999999998,13768,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 15.38}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0292, 'acoustic': 120, 'temperature': 16.37}",199,381.5
379.9725,0.027500000000000004,13708,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 15.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0276, 'acoustic': 120, 'temperature': 16.55}",200,380.0
378.4724875,0.027512500000000002,13647,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 12.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.028, 'acoustic': 120, 'temperature': 13.15}",201,378.5
376.972475,0.027525,13586,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 20.51}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 21.94}",202,377.0
375.4724625,0.0275375,13526,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0287, 'acoustic': 120, 'temperature': 21.4}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 21.63}",203,375.5
373.97245,0.027550000000000005,13465,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.027, 'acoustic': 120, 'temperature': 18.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0274, 'acoustic': 120, 'temperature': 22.11}",204,374.0
372.4724375,0.027562500000000004,13404,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 19.9}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0294, 'acoustic': 120, 'temperature': 20.79}",205,372.5
370.972425,0.027575000000000002,13344,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 13.09}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0283, 'acoustic': 120, 'temperature': 13.95}",206,371.0
369.4724125,0.0275875,13284,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0277, 'acoustic': 120, 'temperature': 13.67}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0289, 'acoustic': 120, 'temperature': 14.79}",207,369.5
367.9724,0.027600000000000003,13223,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0268, 'acoustic': 120, 'temperature': 16.56}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0269, 'acoustic': 120, 'temperature': 16.8}",208,368.0
366.4723875,0.0276125,13163,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 10.91}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0267, 'acoustic': 120, 'temperature': 11.24}",209,366.5
364.972375,0.027625,13103,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0281, 'acoustic': 120, 'temperature': 21.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0272, 'acoustic': 120, 'temperature': 12.92}",210,365.0
363.4723625,0.0276375,13042,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0284, 'acoustic': 120, 'temperature': 16.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0263, 'acoustic': 120, 'temperature': 13.25}",211,363.5
361.97235,0.027650000000000004,12982,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0282, 'acoustic': 120, 'temperature': 18.92}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0271, 'acoustic': 120, 'temperature': 10.84}",212,362.0
360.4723375,0.027662500000000003,12922,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0278, 'acoustic': 120, 'temperature': 14.9}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0286, 'acoustic': 120, 'temperature': 11.49}",213,360.5
