wall_thickness,corrosion_rate,rul,sensor_a,sensor_b,day,RUL
82.55111199999999,0.048888,1627,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0482, 'acoustic': 120, 'temperature': 23.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0486, 'acoustic': 120, 'temperature': 31.22}",108,82.6
82.251076,0.048923999999999995,1619,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0481, 'acoustic': 120, 'temperature': 28.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0496, 'acoustic': 120, 'temperature': 22.97}",109,82.3
81.95104,0.048960000000000004,1612,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0501, 'acoustic': 120, 'temperature': 28.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0499, 'acoustic': 120, 'temperature': 31.48}",110,82.0
81.651004,0.048996,1605,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0475, 'acoustic': 120, 'temperature': 24.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 32.33}",111,81.7
81.35096800000001,0.04903199999999999,1597,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0475, 'acoustic': 120, 'temperature': 30.85}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0494, 'acoustic': 120, 'temperature': 26.22}",112,81.4
81.05093199999999,0.049068,1590,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0481, 'acoustic': 120, 'temperature': 22.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0493, 'acoustic': 120, 'temperature': 27.65}",113,81.1
80.750896,0.049103999999999995,1583,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0496, 'acoustic': 120, 'temperature': 24.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0489, 'acoustic': 120, 'temperature': 26.42}",114,80.8
80.45086,0.04914,1576,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.048, 'acoustic': 120, 'temperature': 28.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0488, 'acoustic': 120, 'temperature': 29.13}",115,80.5
80.150824,0.049176,1568,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 31.88}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0489, 'acoustic': 120, 'temperature': 23.93}",116,80.2
79.85078800000001,0.04921199999999999,1561,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 22.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0503, 'acoustic': 120, 'temperature': 32.37}",117,79.9
79.55075199999999,0.049248,1554,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 31.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 30.35}",118,79.6
79.250716,0.049283999999999994,1547,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0504, 'acoustic': 120, 'temperature': 22.44}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0474, 'acoustic': 120, 'temperature': 30.75}",119,79.3
78.95068,0.04932,1539,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0496, 'acoustic': 120, 'temperature': 28.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0482, 'acoustic': 120, 'temperature': 22.11}",120,79.0
78.650644,0.049356,1532,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.048, 'acoustic': 120, 'temperature': 25.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0489, 'acoustic': 120, 'temperature': 23.7}",121,78.7
78.35060800000001,0.04939199999999999,1525,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0494, 'acoustic': 120, 'temperature': 31.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0478, 'acoustic': 120, 'temperature': 21.84}",122,78.4
78.05057199999999,0.049428,1518,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.049, 'acoustic': 120, 'temperature': 30.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0498, 'acoustic': 120, 'temperature': 28.89}",123,78.1
77.750536,0.049463999999999994,1511,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0503, 'acoustic': 120, 'temperature': 27.36}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0494, 'acoustic': 120, 'temperature': 27.42}",124,77.8
77.4505,0.0495,1504,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 23.07}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0476, 'acoustic': 120, 'temperature': 21.74}",125,77.5
77.150464,0.049536,1496,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 23.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 26.38}",126,77.2
76.85042800000001,0.04957199999999999,1489,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0492, 'acoustic': 120, 'temperature': 23.68}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0499, 'acoustic': 120, 'temperature': 31.67}",127,76.9
76.55039199999999,0.049608,1482,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.05, 'acoustic': 120, 'temperature': 26.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0483, 'acoustic': 120, 'temperature': 21.35}",128,76.6
76.250356,0.049643999999999994,1475,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0503, 'acoustic': 120, 'temperature': 21.63}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0512, 'acoustic': 120, 'temperature': 24.22}",129,76.3
75.95032,0.04968,1468,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0503, 'acoustic': 120, 'temperature': 27.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0481, 'acoustic': 120, 'temperature': 30.79}",130,76.0
75.650284,0.049715999999999996,1461,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.05, 'acoustic': 120, 'temperature': 25.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.048, 'acoustic': 120, 'temperature': 22.02}",131,75.7
75.35024800000001,0.049752,1454,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 23.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0498, 'acoustic': 120, 'temperature': 30.3}",132,75.4
75.05021199999999,0.049788,1447,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 20.02}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 29.49}",133,75.1
74.750176,0.04982399999999999,1440,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0491, 'acoustic': 120, 'temperature': 28.19}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0481, 'acoustic': 120, 'temperature': 22.77}",134,74.8
74.45014,0.04986,1433,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0514, 'acoustic': 120, 'temperature': 25.52}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 21.67}",135,74.5
74.150104,0.049895999999999996,1425,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 22.04}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 31.15}",136,74.2
73.85006800000001,0.049932,1418,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 28.3}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0494, 'acoustic': 120, 'temperature': 25.84}",137,73.9
73.55003199999999,0.049968,1411,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0493, 'acoustic': 120, 'temperature': 25.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 27.75}",138,73.6
73.249996,0.050004,1404,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0507, 'acoustic': 120, 'temperature': 25.72}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 29.72}",139,73.3
72.94996,0.05004,1397,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0493, 'acoustic': 120, 'temperature': 25.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 29.37}",140,73.0
72.649924,0.050075999999999996,1390,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0493, 'acoustic': 120, 'temperature': 21.69}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0489, 'acoustic': 120, 'temperature': 25.0}",141,72.7
72.349888,0.050112,1383,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0489, 'acoustic': 120, 'temperature': 29.06}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0489, 'acoustic': 120, 'temperature': 20.73}",142,72.4
72.049852,0.050148,1376,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 23.91}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0501, 'acoustic': 120, 'temperature': 26.26}",143,72.1
71.749816,0.050184,1369,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0503, 'acoustic': 120, 'temperature': 29.39}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 24.95}",144,71.8
71.44978,0.05022,1362,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.05, 'acoustic': 120, 'temperature': 22.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0506, 'acoustic': 120, 'temperature': 21.49}",145,71.5
71.149744,0.050256,1356,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0523, 'acoustic': 120, 'temperature': 27.06}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 21.18}",146,71.2
70.849708,0.050291999999999996,1349,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0493, 'acoustic': 120, 'temperature': 27.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 26.81}",147,70.9
70.549672,0.050328,1342,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0518, 'acoustic': 120, 'temperature': 20.21}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0493, 'acoustic': 120, 'temperature': 26.08}",148,70.6
70.249636,0.050364,1335,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 20.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0506, 'acoustic': 120, 'temperature': 24.4}",149,70.3
69.9496,0.0504,1328,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 28.98}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0482, 'acoustic': 120, 'temperature': 20.07}",150,70.0
69.649564,0.050436,1321,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 23.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0508, 'acoustic': 120, 'temperature': 29.15}",151,69.7
69.349528,0.050471999999999996,1314,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 19.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 28.48}",152,69.4
69.049492,0.050508000000000004,1307,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0504, 'acoustic': 120, 'temperature': 21.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0495, 'acoustic': 120, 'temperature': 25.15}",153,69.1
68.749456,0.050544,1300,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 28.81}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.049, 'acoustic': 120, 'temperature': 28.87}",154,68.8
68.44942,0.05058,1293,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0498, 'acoustic': 120, 'temperature': 20.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0502, 'acoustic': 120, 'temperature': 18.02}",155,68.5
68.149384,0.050616,1287,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0492, 'acoustic': 120, 'temperature': 18.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0496, 'acoustic': 120, 'temperature': 27.34}",156,68.2
67.849348,0.050651999999999996,1280,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0507, 'acoustic': 120, 'temperature': 28.16}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0515, 'acoustic': 120, 'temperature': 27.97}",157,67.9
67.549312,0.050688000000000004,1273,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 23.28}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0514, 'acoustic': 120, 'temperature': 28.69}",158,67.6
67.24927600000001,0.050724,1266,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 27.19}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.049, 'acoustic': 120, 'temperature': 26.13}",159,67.30000000000001
66.94924,0.050760000000000007,1259,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0501, 'acoustic': 120, 'temperature': 24.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0498, 'acoustic': 120, 'temperature': 23.57}",160,67.0
66.649204,0.050796,1253,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 24.02}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 24.71}",161,66.7
66.349168,0.050831999999999995,1246,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0498, 'acoustic': 120, 'temperature': 17.58}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 19.8}",162,66.4
66.049132,0.050868000000000003,1239,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.05, 'acoustic': 120, 'temperature': 25.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 19.6}",163,66.1
65.74909600000001,0.050904,1232,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0504, 'acoustic': 120, 'temperature': 27.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.049, 'acoustic': 120, 'temperature': 19.83}",164,65.80000000000001
65.44906,0.050940000000000006,1225,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0507, 'acoustic': 120, 'temperature': 17.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0515, 'acoustic': 120, 'temperature': 22.29}",165,65.5
65.149024,0.050976,1219,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0533, 'acoustic': 120, 'temperature': 17.22}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0501, 'acoustic': 120, 'temperature': 25.88}",166,65.2
64.848988,0.051011999999999995,1212,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 18.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0512, 'acoustic': 120, 'temperature': 22.41}",167,64.9
64.548952,0.051048,1205,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 19.89}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0503, 'acoustic': 120, 'temperature': 18.35}",168,64.6
64.24891600000001,0.051084,1198,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 19.7}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 17.06}",169,64.30000000000001
63.94888,0.051120000000000006,1192,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 21.09}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 19.11}",170,64.0
63.648844000000004,0.051156,1185,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.052, 'acoustic': 120, 'temperature': 17.64}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.053, 'acoustic': 120, 'temperature': 24.97}",171,63.7
63.348808,0.051191999999999994,1178,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0518, 'acoustic': 120, 'temperature': 16.9}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 17.22}",172,63.4
63.048772,0.051228,1172,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 20.88}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0504, 'acoustic': 120, 'temperature': 26.29}",173,63.1
62.748736,0.051264,1165,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 17.13}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 17.3}",174,62.800000000000004
62.4487,0.051300000000000005,1158,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 17.78}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 25.72}",175,62.5
62.148664000000004,0.051336,1152,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 23.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0497, 'acoustic': 120, 'temperature': 16.26}",176,62.2
61.848628,0.051371999999999994,1145,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0508, 'acoustic': 120, 'temperature': 17.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 17.99}",177,61.9
61.548592,0.051408,1138,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 22.54}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 25.4}",178,61.6
61.24855600000001,0.051444,1132,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.052, 'acoustic': 120, 'temperature': 25.04}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.051, 'acoustic': 120, 'temperature': 21.3}",179,61.300000000000004
60.94852,0.051480000000000005,1125,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 15.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0518, 'acoustic': 120, 'temperature': 24.19}",180,61.0
60.648484,0.051516,1119,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0523, 'acoustic': 120, 'temperature': 21.54}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 25.22}",181,60.7
60.348448,0.051551999999999994,1112,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0522, 'acoustic': 120, 'temperature': 16.34}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 21.79}",182,60.4
60.048412,0.051588,1105,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0533, 'acoustic': 120, 'temperature': 22.42}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 21.64}",183,60.1
59.74837600000001,0.051623999999999996,1099,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.05, 'acoustic': 120, 'temperature': 16.73}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0515, 'acoustic': 120, 'temperature': 22.53}",184,59.800000000000004
59.44834,0.051660000000000005,1092,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.052, 'acoustic': 120, 'temperature': 22.15}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0492, 'acoustic': 120, 'temperature': 23.03}",185,59.5
59.148304,0.051696,1086,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0525, 'acoustic': 120, 'temperature': 19.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0514, 'acoustic': 120, 'temperature': 24.14}",186,59.2
58.848268,0.05173199999999999,1079,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 24.59}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 15.06}",187,58.9
58.548232,0.051768,1073,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.052, 'acoustic': 120, 'temperature': 19.63}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 22.0}",188,58.6
58.24819600000001,0.051803999999999996,1066,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 20.78}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 23.9}",189,58.300000000000004
57.94816,0.05184,1059,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0518, 'acoustic': 120, 'temperature': 23.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 18.76}",190,58.0
57.648124,0.051876,1053,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 13.48}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0508, 'acoustic': 120, 'temperature': 17.58}",191,57.7
57.348088,0.05191199999999999,1046,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.053, 'acoustic': 120, 'temperature': 24.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 17.62}",192,57.4
57.048052,0.051948,1040,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 17.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 18.9}",193,57.1
56.74801600000001,0.051983999999999995,1033,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0504, 'acoustic': 120, 'temperature': 14.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0525, 'acoustic': 120, 'temperature': 22.12}",194,56.800000000000004
56.44798,0.05202,1027,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0518, 'acoustic': 120, 'temperature': 18.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0513, 'acoustic': 120, 'temperature': 21.68}",195,56.5
56.147944,0.052056,1020,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.052, 'acoustic': 120, 'temperature': 18.65}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0511, 'acoustic': 120, 'temperature': 12.79}",196,56.2
55.847908,0.052092,1014,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.051, 'acoustic': 120, 'temperature': 12.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0534, 'acoustic': 120, 'temperature': 22.26}",197,55.9
55.547872,0.052128,1008,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0515, 'acoustic': 120, 'temperature': 22.43}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0521, 'acoustic': 120, 'temperature': 19.99}",198,55.6
55.24783600000001,0.052163999999999995,1001,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 14.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 22.38}",199,55.300000000000004
54.9478,0.052199999999999996,995,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0507, 'acoustic': 120, 'temperature': 21.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0534, 'acoustic': 120, 'temperature': 13.84}",200,55.0
54.647764,0.052236,988,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 12.29}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0516, 'acoustic': 120, 'temperature': 12.98}",201,54.7
54.347728,0.052272,982,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0519, 'acoustic': 120, 'temperature': 19.17}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0535, 'acoustic': 120, 'temperature': 20.4}",202,54.4
54.047692000000005,0.052308,975,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0514, 'acoustic': 120, 'temperature': 21.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0534, 'acoustic': 120, 'temperature': 18.69}",203,54.1
53.747656000000006,0.052344,969,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0523, 'acoustic': 120, 'temperature': 12.21}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 12.95}",204,53.800000000000004
53.44762,0.052379999999999996,963,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0531, 'acoustic': 120, 'temperature': 16.03}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0529, 'acoustic': 120, 'temperature': 15.74}",205,53.5
53.147584,0.052416,956,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0526, 'acoustic': 120, 'temperature': 12.47}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0523, 'acoustic': 120, 'temperature': 18.32}",206,53.2
52.847547999999996,0.052452,950,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0528, 'acoustic': 120, 'temperature': 17.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 14.53}",207,52.9
52.547512000000005,0.052488,943,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0509, 'acoustic': 120, 'temperature': 12.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0523, 'acoustic': 120, 'temperature': 15.29}",208,52.6
52.247476000000006,0.052524,937,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0524, 'acoustic': 120, 'temperature': 12.21}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0538, 'acoustic': 120, 'temperature': 16.73}",209,52.300000000000004
51.94744,0.052559999999999996,931,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0527, 'acoustic': 120, 'temperature': 11.76}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0517, 'acoustic': 120, 'temperature': 10.8}",210,52.0
51.647404,0.052596000000000004,924,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0528, 'acoustic': 120, 'temperature': 14.87}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0505, 'acoustic': 120, 'temperature': 12.2}",211,51.7
51.347367999999996,0.052632,918,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0532, 'acoustic': 120, 'temperature': 20.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.054, 'acoustic': 120, 'temperature': 12.99}",212,51.4
51.047332000000004,0.05266799999999999,912,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0543, 'acoustic': 120, 'temperature': 16.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.0542, 'acoustic': 120, 'temperature': 19.52}",213,51.1
