wall_thickness,corrosion_rate,rul,sensor_a,sensor_b,day,RUL
13892.999499465,0.000500535,27750306,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 32.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.59}",107,13893
13891.99949946,0.00050054,27748031,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.98}",108,13892
13890.999499455,0.000500545,27745756,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.28}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 32.58}",109,13891
13889.99949945,0.0005005500000000001,27743481,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.37}",110,13890
13888.999499445,0.000500555,27741206,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.61}",111,13889
13887.99949944,0.00050056,27738931,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 32.72}",112,13888
13886.999499435,0.000500565,27736656,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 29.62}",113,13887
13885.99949943,0.00050057,27734381,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 32.33}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.64}",114,13886
13884.999499425,0.000500575,27732107,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.86}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.13}",115,13885
13883.99949942,0.00050058,27729832,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.71}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.37}",116,13884
13882.999499415,0.000500585,27727557,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.0}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.5}",117,13883
13881.99949941,0.00050059,27725283,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.97}",118,13882
13880.999499405,0.0005005950000000001,27723008,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.26}",119,13881
13879.9994994,0.0005006,27720734,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 30.08}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 30.96}",120,13880
13878.999499395,0.000500605,27718459,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 33.08}",121,13879
13877.99949939,0.00050061,27716185,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.87}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.58}",122,13878
13876.999499385,0.000500615,27713910,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.53}",123,13877
13875.99949938,0.00050062,27711636,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.58}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.93}",124,13876
13874.999499375,0.000500625,27709362,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.97}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.43}",125,13875
13873.99949937,0.0005006300000000001,27707088,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.37}",126,13874
13872.999499365,0.000500635,27704813,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.23}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.69}",127,13873
13871.99949936,0.00050064,27702539,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.05}",128,13872
13870.999499355,0.000500645,27700265,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.76}",129,13871
13869.99949935,0.00050065,27697991,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 31.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.23}",130,13870
13868.999499345,0.000500655,27695717,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 30.67}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 29.99}",131,13869
13867.99949934,0.00050066,27693443,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 29.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 30.22}",132,13868
13866.999499335,0.0005006650000000001,27691169,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.62}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 30.91}",133,13867
13865.99949933,0.0005006699999999999,27688895,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.4}",134,13866
13864.999499325,0.000500675,27686622,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 30.85}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.43}",135,13865
13863.99949932,0.00050068,27684348,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.0}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.46}",136,13864
13862.999499315,0.0005006850000000001,27682074,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.61}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.76}",137,13863
13861.99949931,0.00050069,27679800,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.93}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.38}",138,13862
13860.999499305,0.000500695,27677527,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.16}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.79}",139,13861
13859.9994993,0.0005007000000000001,27675253,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.42}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.63}",140,13860
13858.999499295,0.0005007049999999999,27672980,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.3}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.82}",141,13859
13857.99949929,0.00050071,27670706,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 29.69}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.76}",142,13858
13856.999499285,0.000500715,27668433,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.09}",143,13857
13855.99949928,0.0005007200000000001,27666159,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.9}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.28}",144,13856
13854.999499275,0.0005007249999999999,27663886,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.28}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.37}",145,13855
13853.99949927,0.00050073,27661613,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.56}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 29.08}",146,13854
13852.999499265,0.0005007350000000001,27659339,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.19}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.93}",147,13853
13851.99949926,0.00050074,27657066,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.67}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.05}",148,13852
13850.999499255,0.000500745,27654793,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.31}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.38}",149,13851
13849.99949925,0.00050075,27652520,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.77}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.29}",150,13850
13848.999499245,0.000500755,27650247,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.27}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.17}",151,13849
13847.99949924,0.0005007599999999999,27647974,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.56}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.45}",152,13848
13846.999499235,0.000500765,27645701,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.74}",153,13847
13845.99949923,0.0005007700000000001,27643428,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 28.05}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.43}",154,13846
13844.999499225,0.000500775,27641155,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.18}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.32}",155,13845
13843.99949922,0.00050078,27638882,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.79}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.15}",156,13844
13842.999499215,0.000500785,27636609,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.9}",157,13843
13841.99949921,0.00050079,27634336,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.3}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.17}",158,13842
13840.999499205,0.000500795,27632064,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.2}",159,13841
13839.9994992,0.0005008,27629791,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.28}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.78}",160,13840
13838.999499195,0.000500805,27627518,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.78}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.91}",161,13839
13837.99949919,0.00050081,27625246,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.2}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.59}",162,13838
13836.999499185,0.000500815,27622973,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.55}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.6}",163,13837
13835.99949918,0.00050082,27620701,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.45}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.24}",164,13836
13834.999499175,0.000500825,27618428,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.44}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.61}",165,13835
13833.99949917,0.00050083,27616156,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.8}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.88}",166,13834
13832.999499165,0.000500835,27613883,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.25}",167,13833
13831.99949916,0.00050084,27611611,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.66}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.72}",168,13832
13830.999499155,0.000500845,27609339,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.12}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 27.49}",169,13831
13829.99949915,0.0005008500000000001,27607066,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.79}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.06}",170,13830
13828.999499145,0.000500855,27604794,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.02}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.58}",171,13829
13827.99949914,0.00050086,27602522,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.6}",172,13828
13826.999499135,0.000500865,27600250,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.64}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 25.41}",173,13827
13825.99949913,0.00050087,27597978,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.51}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 24.19}",174,13826
13824.999499125,0.000500875,27595706,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.87}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.43}",175,13825
13823.99949912,0.00050088,27593434,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.15}",176,13824
13822.999499115,0.0005008850000000001,27591162,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 26.6}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.76}",177,13823
13821.99949911,0.0005008899999999999,27588890,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.82}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 15.69}",178,13822
13820.999499105,0.000500895,27586618,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.74}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.69}",179,13821
13819.9994991,0.0005009,27584347,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.49}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 15.39}",180,13820
13818.999499095,0.0005009050000000001,27582075,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.22}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.25}",181,13819
13817.99949909,0.00050091,27579803,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.63}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.29}",182,13818
13816.999499085,0.000500915,27577532,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.5}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.32}",183,13817
13815.99949908,0.0005009200000000001,27575260,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.83}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.45}",184,13816
13814.999499075,0.0005009249999999999,27572988,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.69}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.45}",185,13815
13813.99949907,0.00050093,27570717,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 15.2}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.48}",186,13814
13812.999499065,0.000500935,27568446,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.41}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 15.39}",187,13813
13811.99949906,0.0005009400000000001,27566174,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.99}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.2}",188,13812
13810.999499055,0.000500945,27563903,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.87}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.64}",189,13811
13809.99949905,0.00050095,27561631,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.79}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.38}",190,13810
13808.999499045,0.0005009550000000001,27559360,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.95}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 16.66}",191,13809
13807.99949904,0.00050096,27557089,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.46}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 22.2}",192,13808
13806.999499035,0.000500965,27554818,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.11}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 23.52}",193,13807
13805.99949903,0.00050097,27552547,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.16}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.06}",194,13806
13804.999499025,0.000500975,27550275,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.94}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.76}",195,13805
13803.99949902,0.00050098,27548004,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.26}",196,13804
13802.999499015,0.000500985,27545733,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.66}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.96}",197,13803
13801.99949901,0.0005009900000000001,27543462,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.14}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.43}",198,13802
13800.999499005,0.000500995,27541192,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.17}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.7}",199,13801
13799.999499,0.000501,27538921,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.75}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 15.83}",200,13800
13798.999498995,0.000501005,27536650,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.0}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.6}",201,13799
13797.99949899,0.00050101,27534379,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 11.84}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.29}",202,13798
13796.999498985,0.0005010149999999999,27532108,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.01}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.36}",203,13797
13795.99949898,0.00050102,27529838,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.25}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 11.82}",204,13796
13794.999498975,0.0005010250000000001,27527567,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.67}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.69}",205,13795
13793.99949897,0.00050103,27525296,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.32}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 11.8}",206,13794
13792.999498965,0.000501035,27523026,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 12.26}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 13.38}",207,13793
13791.99949896,0.00050104,27520755,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 12.88}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 14.57}",208,13792
13790.999498955,0.000501045,27518485,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.16}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.92}",209,13791
13789.99949895,0.00050105,27516214,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.79}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 18.37}",210,13790
13788.999498945,0.000501055,27513944,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.35}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 21.6}",211,13789
13787.99949894,0.00050106,27511674,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 19.24}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 20.86}",212,13788
13786.999498935,0.000501065,27509403,"{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 17.57}","{'pressure': 6.0, 'flow': 250, 'corrosion': 0.005, 'acoustic': 120, 'temperature': 11.94}",213,13787
